2023-12-12 01:53:02.649436	https://www.encodeproject.org/report/?type=Annotation&encyclopedia_version=current&annotation_type=candidate+Cis-Regulatory+Elements&annotation_type=chromatin+state&annotation_type=representative+DNase+hypersensitivity+sites&status=released&software_used.software.name=chromhmm&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used	Annotation treatment
/annotations/ENCSR339PKT/	ENCSR339PKT			brain	ChromHMM 18-state model of BSS00135: brain female embryo (85 days) from donor(s) ENCDO316SVQ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	85	day	chromhmm	
/annotations/ENCSR965NAJ/	ENCSR965NAJ			left lung	ChromHMM 18-state model of BSS01141: left lung female embryo (117 days) from donor(s) ENCDO453STB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	117	day	chromhmm	
/annotations/ENCSR634RYU/	ENCSR634RYU			esophagus muscularis mucosa	ChromHMM 18-state model of BSS00321: esophagus muscularis mucosa female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR461HIC/	ENCSR461HIC			HPDE6-E6E7	ChromHMM 18-state model of BSS00703: HPDE6-E6E7 from donor(s) ENCDO830PVG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR504ZWG/	ENCSR504ZWG			lung	ChromHMM 18-state model of BSS01189: lung embryo (80 days) and male embryo (76 days) from donor(s) ENCDO647EYG,ENCDO662IIE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR969VIR/	ENCSR969VIR			adrenal gland	ChromHMM 18-state model of BSS00046: adrenal gland female adult (30 years) from donor(s) ENCDO424HVB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	30	year	chromhmm	
/annotations/ENCSR099JTF/	ENCSR099JTF			ascending aorta	ChromHMM 18-state model of BSS00087: ascending aorta female adult (51 year) from donor(s) ENCDO271OUW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	51	year	chromhmm	
/annotations/ENCSR582POU/	ENCSR582POU			cerebellar cortex	ChromHMM 18-state model of BSS00201: cerebellar cortex male adult (78 years) and male adult (84 years) from donor(s) ENCDO240JUB,ENCDO317XRR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR712HIK/	ENCSR712HIK			A549	ChromHMM 18-state model of BSS00022: A549 treated with 100 nM dexamethasone for 25 minutes from donor(s) ENCDO000AAZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR089RIS/	ENCSR089RIS			iPS DF 19.11	ChromHMM 18-state model of BSS00731: iPS DF 19.11 male newborn from donor(s) ENCDO592CQV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR163JYS/	ENCSR163JYS			gastroesophageal sphincter	ChromHMM 18-state model of BSS00381: gastroesophageal sphincter female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR690VAF/	ENCSR690VAF			cingulate gyrus	ChromHMM 18-state model of BSS00220: cingulate gyrus male adult (81 year) from donor(s) ENCDO980BZD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	81	year	chromhmm	
/annotations/ENCSR601XYV/	ENCSR601XYV			adipose tissue	ChromHMM 18-state model of BSS00043: adipose tissue male adult (34 years) from donor(s) ENCDO058AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	34	year	chromhmm	
/annotations/ENCSR679YUQ/	ENCSR679YUQ			ELR	ChromHMM 18-state model of BSS00278: ELR from donor(s) ENCDO000AAG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR138OCN/	ENCSR138OCN			cingulate gyrus	ChromHMM 18-state model of BSS00219: cingulate gyrus female adult (75 years) from donor(s) ENCDO871IWW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	75	year	chromhmm	
/annotations/ENCSR254NSF/	ENCSR254NSF			heart left ventricle	ChromHMM 18-state model of BSS00508: heart left ventricle female embryo (101 day) and female embryo (103 days) from donor(s) ENCDO060OTP,ENCDO293DRY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR363FWR/	ENCSR363FWR			lung	ChromHMM 18-state model of BSS01190: lung female adult (30 years) from donor(s) ENCDO424HVB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	30	year	chromhmm	
/annotations/ENCSR552WDW/	ENCSR552WDW			Caco-2	ChromHMM 18-state model of BSS00159: Caco-2 from donor(s) ENCDO000ACR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR304QML/	ENCSR304QML			BJ	ChromHMM 18-state model of BSS00113: BJ from donor(s) ENCDO000AAG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR439OZV/	ENCSR439OZV			renal cortex interstitium	ChromHMM 18-state model of BSS01482: renal cortex interstitium female embryo (103 days) from donor(s) ENCDO380HQH	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	103	day	chromhmm	
/annotations/ENCSR838QSV/	ENCSR838QSV			H54	ChromHMM 18-state model of BSS00482: H54 from donor(s) ENCDO000ACT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR961HFL/	ENCSR961HFL			K562	ChromHMM 18-state model of BSS00762: K562 from donor(s) ENCDO000AAD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR793ZCV/	ENCSR793ZCV			glomerular visceral epithelial cell	ChromHMM 18-state model of BSS00389: glomerular visceral epithelial cell child (3 years) from donor(s) ENCDO879VOF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR057GHZ/	ENCSR057GHZ			brain	ChromHMM 18-state model of BSS00142: brain male embryo (72 days) and male embryo (76 days) from donor(s) ENCDO300THQ,ENCDO647EYG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR097VSJ/	ENCSR097VSJ			renal cortex interstitium	ChromHMM 18-state model of BSS01483: renal cortex interstitium female embryo (120 days) from donor(s) ENCDO555CMC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR489CRX/	ENCSR489CRX			smooth muscle cell of the brain vasculature	ChromHMM 18-state model of BSS01606: smooth muscle cell of the brain vasculature female from donor(s) ENCDO229AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR546QWC/	ENCSR546QWC			renal pelvis	ChromHMM 18-state model of BSS01497: renal pelvis male embryo (108 days) from donor(s) ENCDO014CNM	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	108	day	chromhmm	
/annotations/ENCSR729YHK/	ENCSR729YHK			kidney	ChromHMM 18-state model of BSS01079: kidney embryo (80 days) from donor(s) ENCDO662IIE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	80	day	chromhmm	
/annotations/ENCSR006QLD/	ENCSR006QLD			heart	ChromHMM 18-state model of BSS00495: heart embryo (80 days) from donor(s) ENCDO662IIE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	80	day	chromhmm	
/annotations/ENCSR152DNZ/	ENCSR152DNZ			small intestine	ChromHMM 18-state model of BSS01602: small intestine male embryo (115 days) from donor(s) ENCDO816OTW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	115	day	chromhmm	
/annotations/ENCSR584MHY/	ENCSR584MHY			cardiac muscle cell	ChromHMM 18-state model of BSS00171: cardiac muscle cell originated from RUES2 from donor(s) ENCDO924HBJ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR439LEX/	ENCSR439LEX			lung	ChromHMM 18-state model of BSS01204: lung male embryo (54 days) and male embryo (58 days) from donor(s) ENCDO384TLP,ENCDO652XOU	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR376JMG/	ENCSR376JMG			GM19238	ChromHMM 18-state model of BSS00471: GM19238 from donor(s) ENCDO000ACL	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR902TUJ/	ENCSR902TUJ			fibroblast of breast	ChromHMM 18-state model of BSS00332: fibroblast of breast female adult (17 years) from donor(s) ENCDO967GTN	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	17	year	chromhmm	
/annotations/ENCSR757CHO/	ENCSR757CHO			eye	ChromHMM 18-state model of BSS00328: eye embryo (56 days) and male embryo (76 days) from donor(s) ENCDO647EYG,ENCDO708OLI	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR005XSC/	ENCSR005XSC			kidney	ChromHMM 18-state model of BSS01078: kidney embryo (59 days) and female embryo (59 days) from donor(s) ENCDO065EIP,ENCDO163CLX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR972ZND/	ENCSR972ZND			natural killer cell	ChromHMM 18-state model of BSS01354: natural killer cell male adult (21 year) from donor(s) ENCDO190HXC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	21	year	chromhmm	
/annotations/ENCSR912KIG/	ENCSR912KIG			spleen	ChromHMM 18-state model of BSS01633: spleen male adult (54 years) from donor(s) ENCDO451RUA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	54	year	chromhmm	
/annotations/ENCSR330YJX/	ENCSR330YJX			renal cortical epithelial cell	ChromHMM 18-state model of BSS01491: renal cortical epithelial cell from donor(s) ENCDO098AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR451FSG/	ENCSR451FSG			right kidney	ChromHMM 18-state model of BSS01516: right kidney male embryo (87 days) from donor(s) ENCDO126IGB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	87	day	chromhmm	
/annotations/ENCSR405CKT/	ENCSR405CKT			stomach	ChromHMM 18-state model of BSS01637: stomach female adult (30 years) from donor(s) ENCDO424HVB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	30	year	chromhmm	
/annotations/ENCSR606OXZ/	ENCSR606OXZ			muscle of arm	ChromHMM 18-state model of BSS01300: muscle of arm male embryo (120 days) from donor(s) ENCDO249ZDZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR256CZO/	ENCSR256CZO			muscle of arm	ChromHMM 18-state model of BSS01296: muscle of arm male embryo (104 days) from donor(s) ENCDO024JHT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	104	day	chromhmm	
/annotations/ENCSR244QDA/	ENCSR244QDA			SK-N-SH	ChromHMM 18-state model of BSS01562: SK-N-SH from donor(s) ENCDO000ABD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR698FGC/	ENCSR698FGC			HEK293	ChromHMM 18-state model of BSS00526: HEK293 from donor(s) ENCDO000ABF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR900FQY/	ENCSR900FQY			urothelium cell line	ChromHMM 18-state model of BSS01879: urothelium cell line from donor(s) ENCDO000ADS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR715LBZ/	ENCSR715LBZ			muscle of back	ChromHMM 18-state model of BSS01315: muscle of back male embryo (91 day) from donor(s) ENCDO375VTO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR493BKD/	ENCSR493BKD			muscle of back	ChromHMM 18-state model of BSS01317: muscle of back male embryo (97 days) from donor(s) ENCDO597UXW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	97	day	chromhmm	
/annotations/ENCSR860JQT/	ENCSR860JQT			mammary epithelial cell	ChromHMM 18-state model of BSS01209: mammary epithelial cell female from donor(s) ENCDO343AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR985HDG/	ENCSR985HDG			GM12891	ChromHMM 18-state model of BSS00452: GM12891 from donor(s) ENCDO000ACA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR050ESW/	ENCSR050ESW			globus pallidus	ChromHMM 18-state model of BSS00386: globus pallidus male adult (78 years) and male adult (84 years) from donor(s) ENCDO240JUB,ENCDO317XRR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR611PPC/	ENCSR611PPC			muscle of leg	ChromHMM 18-state model of BSS01320: muscle of leg female embryo (113 days) from donor(s) ENCDO676JUB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	113	day	chromhmm	
/annotations/ENCSR254MZM/	ENCSR254MZM			lung	ChromHMM 18-state model of BSS01186: lung embryo (101 day) from donor(s) ENCDO308YQF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	101	day	chromhmm	
/annotations/ENCSR927XLZ/	ENCSR927XLZ			iPS DF 4.7	ChromHMM 18-state model of BSS00733: iPS DF 4.7 male newborn from donor(s) ENCDO592CQV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR369XED/	ENCSR369XED			amniotic stem cell	ChromHMM 18-state model of BSS00076: amniotic stem cell from donor(s) ENCDO942PSS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR142JKZ/	ENCSR142JKZ			B cell	ChromHMM 18-state model of BSS00101: B cell male adult (37 years) from donor(s) ENCDO028NGF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	37	year	chromhmm	
/annotations/ENCSR866QMP/	ENCSR866QMP			GM10248	ChromHMM 18-state model of BSS00404: GM10248 from donor(s) ENCDO000ABI	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR996ENK/	ENCSR996ENK			sigmoid colon	ChromHMM 18-state model of BSS01543: sigmoid colon female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR525GUJ/	ENCSR525GUJ			GM10266	ChromHMM 18-state model of BSS00405: GM10266 from donor(s) ENCDO000ABJ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR277WRI/	ENCSR277WRI			small intestine	ChromHMM 18-state model of BSS01595: small intestine female embryo (91 day) from donor(s) ENCDO605ZCF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR890KPV/	ENCSR890KPV			skeletal muscle tissue	ChromHMM 18-state model of BSS01581: skeletal muscle tissue male adult (54 years) from donor(s) ENCDO499UKB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	54	year	chromhmm	
/annotations/ENCSR159NOP/	ENCSR159NOP			muscle of back	ChromHMM 18-state model of BSS01311: muscle of back male embryo (104 days) from donor(s) ENCDO024JHT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	104	day	chromhmm	
/annotations/ENCSR436COQ/	ENCSR436COQ			fibroblast of breast	ChromHMM 18-state model of BSS00333: fibroblast of breast female adult (26 years) from donor(s) ENCDO881IIS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	26	year	chromhmm	
/annotations/ENCSR064ZHI/	ENCSR064ZHI			spinal cord	ChromHMM 18-state model of BSS01614: spinal cord female embryo (113 days) from donor(s) ENCDO022PVU,ENCDO676JUB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR346BBX/	ENCSR346BBX			brain	ChromHMM 18-state model of BSS00127: brain embryo (80 days) from donor(s) ENCDO662IIE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	80	day	chromhmm	
/annotations/ENCSR086XYB/	ENCSR086XYB			neural cell	ChromHMM 18-state model of BSS01366: neural cell originated from H1-hESC from donor(s) ENCDO000AAW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR813FXX/	ENCSR813FXX			large intestine	ChromHMM 18-state model of BSS01111: large intestine female embryo (107 days) from donor(s) ENCDO607LOS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	107	day	chromhmm	
/annotations/ENCSR738GNK/	ENCSR738GNK			stomach	ChromHMM 18-state model of BSS01647: stomach female embryo (147 days) from donor(s) ENCDO863JOG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	147	day	chromhmm	
/annotations/ENCSR941OJB/	ENCSR941OJB			muscle of arm	ChromHMM 18-state model of BSS01292: muscle of arm female embryo (120 days) from donor(s) ENCDO555CMC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR223PTG/	ENCSR223PTG			heart	ChromHMM 18-state model of BSS00517: heart male embryo (105 days) from donor(s) ENCDO350ZUK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR161QGC/	ENCSR161QGC			left lung	ChromHMM 18-state model of BSS01138: left lung female embryo (107 days) from donor(s) ENCDO607LOS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	107	day	chromhmm	
/annotations/ENCSR872LXF/	ENCSR872LXF			smooth muscle cell	ChromHMM 18-state model of BSS01612: smooth muscle cell originated from H9 from donor(s) ENCDO222AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR641UGQ/	ENCSR641UGQ			myoepithelial cell of mammary gland	ChromHMM 18-state model of BSS01341: myoepithelial cell of mammary gland female adult (36 years) from donor(s) ENCDO261FUX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	36	year	chromhmm	
/annotations/ENCSR444ELD/	ENCSR444ELD			HS-5	ChromHMM 18-state model of BSS00705: HS-5 from donor(s) ENCDO000AAU	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR846WVI/	ENCSR846WVI			spinal cord	ChromHMM 18-state model of BSS01618: spinal cord female embryo (87 days) from donor(s) ENCDO814BQX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	87	day	chromhmm	
/annotations/ENCSR162CPM/	ENCSR162CPM			left lung	ChromHMM 18-state model of BSS01145: left lung male embryo (113 days) from donor(s) ENCDO608XKS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	113	day	chromhmm	
/annotations/ENCSR270EOQ/	ENCSR270EOQ			trophoblast cell	ChromHMM 18-state model of BSS01856: trophoblast cell embryo (39 weeks) and embryo (40 weeks) from donor(s) ENCDO204REL,ENCDO671XTD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR918DXT/	ENCSR918DXT			skeletal muscle tissue	ChromHMM 18-state model of BSS01578: skeletal muscle tissue female adult (72 years) from donor(s) ENCDO357DNR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	72	year	chromhmm	
/annotations/ENCSR646WSQ/	ENCSR646WSQ			stomach	ChromHMM 18-state model of BSS01653: stomach male adult (54 years) from donor(s) ENCDO451RUA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	54	year	chromhmm	
/annotations/ENCSR260MKI/	ENCSR260MKI			MCF-7	ChromHMM 18-state model of BSS01235: MCF-7 originated from MCF-7 from donor(s) ENCDO000AAE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR304WDH/	ENCSR304WDH			trophoblast cell	ChromHMM 18-state model of BSS01855: trophoblast cell embryo (23 weeks) from donor(s) ENCDO623MQT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	23	week	chromhmm	
/annotations/ENCSR891HLK/	ENCSR891HLK			neurosphere	ChromHMM 18-state model of BSS01378: neurosphere female embryo (17 weeks) originated from cortex from donor(s) ENCDO030VWZ,ENCDO981EWY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR680LWR/	ENCSR680LWR			trophoblast cell	ChromHMM 18-state model of BSS01853: trophoblast cell embryo (21 week) from donor(s) ENCDO096FKE,ENCDO333OMW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR342UAW/	ENCSR342UAW			coronary artery	ChromHMM 18-state model of BSS00243: coronary artery female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR819VGH/	ENCSR819VGH			transverse colon	ChromHMM 18-state model of BSS01848: transverse colon female adult (51 year) from donor(s) ENCDO271OUW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	51	year	chromhmm	
/annotations/ENCSR924KZU/	ENCSR924KZU			large intestine	ChromHMM 18-state model of BSS01114: large intestine female embryo (120 days) from donor(s) ENCDO555CMC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR973VOZ/	ENCSR973VOZ			right lung	ChromHMM 18-state model of BSS01525: right lung female embryo (91 day) from donor(s) ENCDO605ZCF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR470EPI/	ENCSR470EPI			large intestine	ChromHMM 18-state model of BSS01113: large intestine female embryo (110 days) from donor(s) ENCDO087TLK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	110	day	chromhmm	
/annotations/ENCSR677IUG/	ENCSR677IUG			large intestine	ChromHMM 18-state model of BSS01110: large intestine female embryo (105 days) from donor(s) ENCDO766MZV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR918OHR/	ENCSR918OHR			large intestine	ChromHMM 18-state model of BSS01120: large intestine male embryo (113 days) from donor(s) ENCDO608XKS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	113	day	chromhmm	
/annotations/ENCSR668XTB/	ENCSR668XTB			right lung	ChromHMM 18-state model of BSS01526: right lung female embryo (98 days) from donor(s) ENCDO837QWL	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	98	day	chromhmm	
/annotations/ENCSR645KDC/	ENCSR645KDC			large intestine	ChromHMM 18-state model of BSS01116: large intestine female embryo (91 day) from donor(s) ENCDO605ZCF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR795WHG/	ENCSR795WHG			mammary epithelial cell	ChromHMM 18-state model of BSS01211: mammary epithelial cell female adult (18 years) from donor(s) ENCDO147MBH	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	18	year	chromhmm	
/annotations/ENCSR583KTQ/	ENCSR583KTQ			T-helper 2 cell	ChromHMM 18-state model of BSS01697: T-helper 2 cell female adult (26 years) from donor(s) ENCDO288AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	26	year	chromhmm	
/annotations/ENCSR978HZF/	ENCSR978HZF			superior temporal gyrus	ChromHMM 18-state model of BSS01677: superior temporal gyrus male adult (84 years) from donor(s) ENCDO240JUB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	84	year	chromhmm	
/annotations/ENCSR579CCH/	ENCSR579CCH			MCF-7	ChromHMM 18-state model of BSS01226: MCF-7 from donor(s) ENCDO000AAE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR556MJG/	ENCSR556MJG			mucosa of rectum	ChromHMM 18-state model of BSS01283: mucosa of rectum female adult (61 year) from donor(s) ENCDO896AXO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	61	year	chromhmm	
/annotations/ENCSR991ZDI/	ENCSR991ZDI			thymus	ChromHMM 18-state model of BSS01825: thymus male child (3 years) from donor(s) ENCDO478OMA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR844BDX/	ENCSR844BDX			muscle layer of colon	ChromHMM 18-state model of BSS01285: muscle layer of colon female adult (56 years) from donor(s) ENCDO266YSK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	56	year	chromhmm	
/annotations/ENCSR030YXH/	ENCSR030YXH			neural progenitor cell	ChromHMM 18-state model of BSS01370: neural progenitor cell originated from H9 from donor(s) ENCDO222AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR562VUB/	ENCSR562VUB			muscle layer of duodenum	ChromHMM 18-state model of BSS01287: muscle layer of duodenum male adult (59 years) from donor(s) ENCDO858AJQ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	59	year	chromhmm	
/annotations/ENCSR935DLL/	ENCSR935DLL			tibial artery	ChromHMM 18-state model of BSS01838: tibial artery male adult (37 years) from donor(s) ENCDO845WKR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	37	year	chromhmm	
/annotations/ENCSR886LUJ/	ENCSR886LUJ			muscle layer of colon	ChromHMM 18-state model of BSS01286: muscle layer of colon female adult (77 years) from donor(s) ENCDO731PNE	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	77	year	chromhmm	
/annotations/ENCSR331DLQ/	ENCSR331DLQ			placenta	ChromHMM 18-state model of BSS01431: placenta embryo (16 weeks) from donor(s) ENCDO918HJM	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	16	week	chromhmm	
/annotations/ENCSR691YHX/	ENCSR691YHX			common myeloid progenitor, CD34-positive	ChromHMM 18-state model of BSS00236: common myeloid progenitor_ CD34-positive male adult (23 years) from donor(s) ENCDO015OUZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	23	year	chromhmm	
/annotations/ENCSR861UFX/	ENCSR861UFX			placenta	ChromHMM 18-state model of BSS01432: placenta embryo (53 days) from donor(s) ENCDO733WDT,ENCDO870GPO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR429ZJN/	ENCSR429ZJN			A549	ChromHMM 18-state model of BSS00028: A549 treated with 100 nM dexamethasone for 6 hours from donor(s) ENCDO000AAZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR770NIE/	ENCSR770NIE			adrenal gland	ChromHMM 18-state model of BSS00054: adrenal gland male adult (34 years) from donor(s) ENCDO058AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	34	year	chromhmm	
/annotations/ENCSR271BSL/	ENCSR271BSL			body of pancreas	ChromHMM 18-state model of BSS00122: body of pancreas female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR408WHB/	ENCSR408WHB			epithelial cell of prostate	ChromHMM 18-state model of BSS00309: epithelial cell of prostate male from donor(s) ENCDO569WSJ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR540EDO/	ENCSR540EDO			brain	ChromHMM 18-state model of BSS00131: brain female embryo (117 days) from donor(s) ENCDO642MOA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	117	day	chromhmm	
/annotations/ENCSR244LTQ/	ENCSR244LTQ			fibroblast of villous mesenchyme	ChromHMM 18-state model of BSS00350: fibroblast of villous mesenchyme from donor(s) ENCDO253AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
